Time,Fuel Tank,Ox Tank,Throttle Cavity,Low Press,Nothing,Ox Manifold,Fuel Manifold,Pneumatics,High Press,CC
1713734920298,590.59276,590.70309,104.40997,-21.85776,-0.49922,163.89114,159.88059,109.07302,1104.74867,122.35279
1713734920304,590.62224,590.71405,104.1151,-21.60081,-0.3537,163.72261,160.74164,109.08619,1102.46541,122.24336
1713734920309,590.66204,590.67418,104.38952,-22.09374,-0.3843,163.80153,161.15164,109.09651,1102.4565,122.22706
1713734920316,590.6923,590.64546,104.15178,-22.32445,-0.37916,165.00468,160.97062,109.10178,1101.86008,121.89668
1713734920318,590.70185,590.6374,103.9998,-22.5584,-0.38151,165.40731,160.68767,109.10226,1100.21809,122.02263
1713734920326,590.72128,590.62265,104.00896,-22.81295,-0.436,166.47087,160.48741,109.1138,1099.8572,122.23085
1713734920332,590.70004,590.66733,103.95074,-23.18242,-0.48687,165.8103,160.79843,109.10499,1099.86147,122.15591
1713734920337,590.72113,590.73114,103.80053,-23.41427,-0.57459,165.13197,160.74229,109.09837,1098.94904,122.16148
1713734920342,591.18169,590.68759,103.42066,-23.79831,-0.53022,164.10687,160.9233,109.08678,1098.83861,122.12478
1713734920346,591.18314,590.72836,103.65839,-24.10505,-0.41677,164.38641,160.9045,109.13314,1097.31639,122.26427
1713734920351,591.15347,590.74597,103.98239,-24.18617,-0.58555,164.29151,160.20857,109.11755,1097.97875,122.04175
1713734920356,591.21774,590.74225,103.99859,-24.22364,-0.55668,163.47058,160.10538,109.11762,1098.52015,121.8495
1713734920362,591.09756,590.77208,104.19682,-24.73669,-0.71249,163.37822,159.73527,109.11237,1096.95747,122.18304
1713734920367,591.20727,590.83809,104.04758,-24.48395,-0.82544,162.47103,160.521,109.09453,1095.27578,122.16607
1713734920370,591.31778,590.84707,103.70668,-24.09739,-0.849,163.49278,160.46106,109.10718,1094.8536,122.29992
1713734920378,591.38017,590.8698,103.7645,-24.21065,-0.81947,164.91406,160.50224,109.11867,1094.1043,122.08299
1713734920381,591.41337,590.7886,103.68805,-24.16755,-0.85166,165.18772,160.48169,109.1351,1093.56396,122.287
1713734920384,591.81366,590.73667,103.64668,-24.0186,-0.94913,166.46547,160.5752,109.158,1092.72246,122.31299
1713734920387,591.773,590.67108,103.96691,-24.25116,-1.07782,167.71003,160.32387,109.16913,1092.85061,121.99872
1713734920390,591.65746,590.72013,104.33239,-24.07812,-1.11299,168.31572,159.79521,109.16804,1093.68791,122.05064
1713734920393,591.5976,590.66557,104.2003,-23.5678,-1.21338,167.6344,160.21788,109.14937,1091.71541,122.08714
1713734920396,591.6681,590.65538,103.80312,-22.99627,-1.15437,166.40687,160.98149,109.16434,1089.71428,122.06817
1713734920399,591.57026,590.70262,104.17203,-22.86916,-1.50006,165.80981,161.17035,109.21317,1088.80853,122.33207
1713734920403,591.5547,590.77411,104.60556,-23.08049,-1.47424,167.35557,160.42745,109.21714,1089.361,122.04983
1713734920406,591.89588,590.74877,104.71731,-23.19463,-1.48336,168.02305,160.37812,109.22187,1089.13872,121.90276
1713734920409,591.87675,590.75206,104.46546,-22.56446,-1.48092,166.71459,160.82753,109.20198,1088.02952,122.14168
1713734920412,591.92945,590.7453,104.08354,-22.04411,-1.33112,165.88113,161.39256,109.18556,1086.87543,122.02302
1713734920415,591.97653,590.75824,103.75209,-21.50984,-1.32543,164.5857,161.85326,109.16117,1085.78493,121.98832
1713734920418,591.95455,590.74788,103.82743,-21.34133,-1.42655,163.86561,162.24482,109.17588,1084.9013,122.21952
1713734920421,591.80205,590.71756,103.67672,-21.29898,-1.39098,163.46681,162.42862,109.165,1084.97745,122.18298
1713734920424,591.74443,590.70366,103.74769,-21.11575,-1.39361,162.8551,162.66139,109.17069,1085.06617,122.39987
1713734920427,591.75823,590.73871,103.53903,-20.8449,-1.38405,162.28097,162.77264,109.23047,1084.41222,122.43057
1713734920430,591.71783,590.79309,103.45907,-20.59118,-1.3724,163.54702,162.55434,109.24252,1084.29378,122.2792
1713734920433,591.58696,590.82653,103.84011,-20.64664,-1.42067,163.7739,162.28067,109.25674,1085.06282,122.22963
1713734920436,591.46104,590.81062,104.05313,-20.94583,-1.42384,165.50827,161.52747,109.24982,1085.90465,122.18173
1713734920439,591.35711,590.84492,104.41451,-21.108,-1.45015,166.86444,160.81542,109.23825,1086.63564,121.92564
1713734920442,591.26732,590.82985,104.11482,-20.68565,-1.38299,165.64797,161.37544,109.25415,1085.06698,122.19334
1713734920445,591.18933,590.84569,103.67404,-20.28558,-1.33777,164.67953,162.04065,109.27401,1083.72246,122.32273
1713734920448,591.22049,590.87551,103.93322,-20.35419,-1.46706,163.84486,162.6328,109.2877,1084.55343,122.07502
1713734920451,591.0092,590.86886,104.23361,-20.54629,-1.47688,164.48073,161.92292,109.28232,1084.87602,122.06136
1713734920454,590.92652,590.88306,104.51048,-20.62443,-1.45711,165.98649,161.2702,109.28493,1085.79874,122.05703
1713734920457,590.96425,590.912,104.80611,-20.70133,-1.38838,167.32919,160.68195,109.28142,1085.17993,122.09531
1713734920460,591.03906,590.90414,104.61685,-20.64581,-1.46677,167.26824,160.78633,109.29367,1084.65504,122.39308
1713734920463,591.04592,590.89902,104.41131,-20.28731,-1.48536,166.41552,161.41524,109.26609,1083.36659,122.45709
1713734920466,591.01324,590.89882,104.33989,-19.99322,-1.57574,165.35002,161.9197,109.3105,1082.42848,122.55767
1713734920469,590.97308,590.8958,104.30337,-19.86181,-1.60845,164.83667,162.34658,109.2991,1082.24537,122.90828
1713734920472,590.8992,590.88807,104.27976,-19.35026,-1.5873,164.35889,162.77177,109.30811,1081.71997,122.91123
1713734920475,590.94338,590.8642,103.91373,-18.99196,-1.55312,163.4006,163.46297,109.2842,1080.19975,122.8801
1713734920478,591.00657,590.89407,103.61772,-18.37296,-1.47289,162.49041,163.83942,109.26568,1079.65337,122.90324
1713734920481,591.14523,590.89984,103.13875,-18.28991,-1.38792,161.32978,164.39022,109.27781,1078.19004,123.04081
1713734920487,591.16081,590.82095,102.93587,-18.24997,-1.45815,160.64484,164.76639,109.29552,1076.8592,123.14589
1713734920491,590.92561,590.73553,103.32826,-18.85062,-1.46507,162.26437,163.8542,109.36057,1078.15263,123.15965
1713734920494,590.83132,590.69692,103.10788,-18.88971,-1.14039,163.49458,163.21187,109.34187,1078.70487,123.10087
1713734920498,590.77962,590.67933,102.69022,-18.72824,-0.85159,163.52723,163.2667,109.32929,1077.38722,123.26576
1713734920504,590.6454,590.67014,102.73612,-18.96132,-0.90126,162.76053,163.58668,109.35019,1076.05266,123.38617
1713734920508,590.71223,590.62799,102.83549,-19.39464,-0.88193,164.18384,162.63296,109.34719,1076.80189,123.29721
1713734920511,590.76368,590.64432,102.91136,-19.37938,-0.84978,165.32787,162.45851,109.44096,1076.86714,123.32697
1713734920514,591.34751,591.18522,102.775,-19.73386,-0.86413,164.76969,162.64877,109.42117,1076.51631,123.43904
1713734920521,591.37171,591.12821,102.59958,-19.51066,-0.79795,163.76471,162.81998,109.39775,1075.86324,123.60855
1713734920524,591.31083,591.11076,102.90427,-19.87259,-0.84222,165.30752,162.68599,109.40902,1075.49447,123.57865
1713734920527,591.3334,591.07976,103.21345,-19.98325,-0.90221,166.59182,162.58427,109.41479,1075.06493,123.43293
1713734920530,591.38175,591.07219,103.36034,-19.95119,-0.99882,167.54346,162.54655,109.44009,1074.22338,123.5763
1713734920532,591.39389,591.06566,103.28894,-19.63726,-1.24546,166.93322,163.32987,109.44877,1073.33242,123.71904
1713734920535,591.98134,591.54731,103.0393,-19.25838,-1.35714,165.75349,164.10735,109.43484,1071.87229,123.73544
1713734920538,591.95537,591.48231,102.63749,-18.73853,-1.32896,164.58938,164.76676,109.42779,1069.89944,123.49954
1713734920565,591.88559,591.43139,102.67846,-19.69141,-1.4938,165.3007,164.62971,109.46859,1069.52235,123.60489
1713734920568,591.9233,591.40254,102.67816,-20.24696,-1.53491,164.40863,165.16707,109.45017,1068.28798,123.75055
1713734920571,591.91088,591.33018,102.27794,-20.42359,-1.55936,163.51675,165.48745,109.42007,1067.62336,123.86949
1713734920574,591.8496,591.29166,102.06788,-20.40282,-1.55568,162.78059,165.63955,109.39365,1067.20347,124.07614
1713734920577,591.76634,591.2563,102.64257,-21.40682,-1.51455,164.19962,164.51529,109.399,1068.29879,123.74774
1713734920591,591.64341,591.22444,103.18064,-22.23184,-1.64405,165.30446,163.72391,109.41359,1068.96575,123.67697
1713734920594,591.59915,591.20592,103.53266,-22.84616,-1.987,165.07509,163.91962,109.39527,1068.18644,123.63507
1713734920597,592.1724,591.7108,103.59469,-23.11549,-2.12449,164.26058,164.09439,109.3975,1067.88917,123.60116
1713734920600,592.04498,591.64634,103.8273,-23.67781,-1.96343,165.65175,163.65233,109.41978,1068.73968,123.57517
1713734920615,592.04634,591.63761,104.12227,-24.13566,-2.01578,166.93572,164.13818,109.3919,1067.2264,123.75113
1713734920624,591.99459,591.62029,104.21952,-24.47052,-2.06902,167.74538,164.14192,109.4257,1065.82291,123.51442
1713734920627,591.83666,591.44103,103.97941,-24.41592,-2.10251,166.66321,164.78031,109.41433,1063.89079,123.71934
1713734920630,591.86255,591.39818,103.6054,-23.88692,-2.01859,165.5109,165.12152,109.41382,1062.26595,123.75648
1713734920632,591.84696,591.37928,103.34049,-23.38896,-1.98021,164.32411,165.75321,109.40003,1060.1145,123.65533
1713734920635,591.76567,591.30527,102.88604,-22.84778,-1.94126,163.24045,166.19368,109.3987,1058.80068,123.93562
1713734920638,591.67509,591.18835,102.99061,-22.89356,-2.10696,162.70963,166.47329,109.49115,1057.83785,124.01913
1713734920641,591.60632,591.12287,102.83893,-22.6151,-2.22917,161.99552,166.86342,109.49043,1055.88347,123.91145
1713734920644,591.53115,591.12401,102.64652,-21.78905,-2.22673,161.06924,167.21651,109.4503,1055.04371,124.2116
1713734920647,591.45221,591.07174,102.42077,-21.0238,-1.77451,161.77884,167.08496,109.44109,1053.94493,124.13965
1713734920650,591.32302,590.96579,102.2997,-20.78144,-1.72435,162.7677,166.77242,109.44052,1054.11914,123.90024
1713734920653,591.24648,590.92335,102.27351,-20.45765,-1.28693,163.63531,166.4582,109.43551,1054.00703,124.00902
1713734920656,591.20224,590.89724,102.41741,-20.34033,-1.26461,165.2918,166.15559,109.43366,1053.93685,123.78848
1713734920659,591.06821,590.82012,102.41093,-20.23115,-1.25283,166.47642,165.78803,109.51578,1054.58012,123.44264
1713734920662,591.56088,591.25142,102.39481,-20.31379,-1.24085,167.62663,165.42637,109.51412,1054.64741,123.49592
1713734920665,591.44334,591.12615,102.35243,-20.14173,-1.22539,168.64294,164.71482,109.49573,1055.28546,123.164
1713734920668,591.3398,591.0357,102.5968,-19.97696,-0.75928,169.02024,164.08729,109.46001,1055.78155,123.02354
1713734920671,591.345,590.99881,102.73692,-20.01789,-0.30412,169.61693,163.37556,109.43358,1056.31491,123.04225
1713734920674,591.33278,590.95324,103.08156,-20.45732,-0.39076,170.84407,162.57203,109.4018,1056.98272,122.85696
1713734920676,591.24413,590.84469,103.60863,-20.66234,-0.43043,171.94131,161.74424,109.38713,1057.80593,122.53727
1713734920679,591.06872,590.77885,104.06588,-20.65476,-0.47168,171.91781,160.95917,109.45739,1058.42441,122.36896
1713734920682,591.49556,591.23188,103.47854,-20.2548,-0.53565,170.50314,161.54029,109.43713,1056.71243,122.39605
1713734920685,591.44867,591.15942,103.14185,-19.67674,-0.58201,169.16476,162.06996,109.44913,1055.25612,122.38194
1713734920688,591.32891,591.12309,103.22347,-19.64461,-0.60457,168.32149,161.84474,109.47478,1055.28224,122.46281
1713734920691,591.1947,591.0781,103.68284,-19.71478,-0.91995,168.35405,162.00092,109.46524,1055.27559,122.51627
1713734920694,591.07695,591.07428,103.90924,-19.69332,-0.8358,167.46421,162.30717,109.44333,1055.03601,122.42953
1713734920697,591.04852,591.0407,103.82261,-19.6979,-0.83324,166.74991,162.62186,109.43561,1054.72642,122.64524
1713734920700,591.05933,591.01649,103.85655,-19.61492,-0.85744,166.1541,162.90785,109.42851,1054.76211,122.57049
1713734920703,591.713,591.53684,103.71302,-19.83336,-1.15689,165.36589,163.14933,109.39953,1053.93967,122.38701
1713734920706,591.48323,591.4189,103.58262,-19.80936,-1.10504,164.93518,163.10435,109.36508,1054.30491,122.56241
1713734920709,591.37011,591.38839,103.74341,-19.89512,-0.83817,166.48176,162.39982,109.38106,1055.15968,122.47396
1713734920711,591.33569,591.38262,104.1552,-19.99219,-0.9116,167.87782,161.85386,109.39799,1055.19987,122.23961
1713734920714,591.17014,591.33202,104.43463,-20.10833,-0.97316,167.74076,161.15376,109.39704,1056.08286,122.35876
1713734920717,591.06717,591.27399,104.83951,-20.22115,-1.02024,169.0987,160.53899,109.3893,1056.78122,122.18526
1713734920721,590.93972,591.22393,105.1037,-20.4464,-1.02444,169.92944,159.95638,109.39082,1057.60848,121.85745
1713734920724,591.43089,591.74729,105.40779,-20.81024,-1.03786,168.59089,160.54437,109.40602,1055.02594,121.91852
1713734920733,591.35575,591.70838,105.15337,-21.10913,-1.15173,169.64377,160.19175,109.42403,1055.08378,121.81632
1713734920738,591.3032,591.54054,104.91208,-21.36739,-1.11408,170.73748,160.16787,109.41295,1054.67628,122.06578
1713734920741,591.24917,591.48811,104.79271,-21.56645,-1.0642,171.23449,160.05958,109.49233,1054.28306,122.18542
1713734920746,591.66152,591.9332,104.79567,-21.94454,-0.78984,171.58261,160.09362,109.49377,1053.68153,122.47099
1713734920752,591.37048,591.76882,104.98048,-22.48782,-0.90444,172.74461,160.17115,109.50717,1053.1873,122.49348
1713734920755,591.29244,591.73355,105.21479,-22.56158,-0.91732,173.60249,160.32394,109.51443,1053.89036,122.46862
1713734920758,591.24022,591.67471,105.28708,-22.37659,-0.93973,173.6888,160.43225,109.51975,1053.48447,122.4949
1713734920761,591.20469,591.5563,104.8397,-22.01032,-1.03883,172.50055,160.67351,109.49734,1053.05606,122.61957
1713734920764,591.26042,591.50084,104.81307,-21.83071,-1.22092,171.83094,160.81683,109.55338,1053.61253,122.29767
1713734920767,591.76716,591.45209,104.9156,-21.60151,-1.03395,171.52641,160.32835,109.54545,1053.91625,122.2812
1713734920770,591.616,591.3727,105.14768,-21.84962,-1.0778,172.55145,159.7485,109.53499,1054.45985,122.14456
1713734920773,591.57607,591.35403,105.49157,-22.05535,-1.10245,173.39732,159.16494,109.52669,1054.94862,121.8068
1713734920775,591.5459,591.31202,105.83414,-22.22482,-1.12119,173.82842,158.55009,109.53871,1055.08476,121.778
1713734920778,591.41464,591.2792,106.09781,-22.28601,-1.49999,173.92349,158.70019,109.5544,1055.4698,121.77253
1713734920781,591.18443,591.24449,106.40059,-22.51503,-1.80829,174.23752,158.64246,109.56944,1054.8809,121.60988
1713734920784,591.18645,591.18425,106.49682,-23.02094,-2.17283,175.18919,158.22984,109.5641,1055.02875,121.65831
1713734920792,591.22412,591.15746,106.19581,-23.28277,-2.15319,175.14383,158.21332,109.58644,1053.98184,121.78255
1713734920799,591.25253,591.13407,106.18895,-23.36755,-2.09453,173.43942,158.99501,109.60862,1052.70434,122.12556
1713734920806,591.18722,591.10873,106.03282,-23.51561,-2.28535,172.33352,159.6883,109.69119,1051.43942,122.00635
1713734920808,591.34654,591.1004,106.29687,-24.38076,-2.25332,173.2964,159.17862,109.67499,1051.58008,121.86882
1713734920819,591.23743,591.0636,106.59421,-24.91728,-2.21695,172.74904,158.71725,109.66498,1051.96078,122.08071
1713734920823,591.09549,590.99911,106.27275,-25.01358,-2.14087,171.2035,159.69278,109.74513,1049.78047,122.29388
1713734920830,591.61703,591.45547,106.0128,-25.2705,-2.16978,170.06173,160.28865,109.73841,1047.22264,122.61116
1713734920833,591.54744,591.31406,105.78825,-25.26337,-2.17398,169.05027,160.94792,109.73643,1046.35005,122.6955
1713734920836,591.3891,591.18257,105.60131,-25.128,-2.05703,167.68574,161.43222,109.71392,1045.79575,122.97613
1713734920847,591.40884,591.13887,105.47573,-25.64027,-2.18776,167.20137,161.6177,109.80114,1045.40112,122.96447
1713734920852,591.35572,591.10851,105.38443,-25.6942,-1.88933,166.60673,161.85317,109.77522,1044.17804,123.2648
1713734920858,591.18999,591.04436,105.02431,-25.3243,-1.82066,166.86174,162.1202,109.79725,1042.79895,123.29054
1713734920862,591.13075,591.04129,105.22267,-25.77169,-1.82523,168.10076,161.57916,109.77517,1043.38049,123.45244
1713734920867,591.00161,591.04215,105.54264,-26.19604,-2.36941,167.91775,161.02176,109.83211,1043.70931,123.11087
1713734920873,590.93073,591.04079,105.8769,-26.51873,-2.24901,168.41522,160.64198,109.80443,1043.87234,123.04519
1713734920879,590.92986,590.98151,105.52711,-26.5222,-2.07498,167.86193,161.09804,109.80463,1042.67796,123.26788
1713734920884,591.03627,590.98375,105.42491,-26.59755,-2.03404,168.6361,161.10675,109.80413,1040.63911,123.11351
1713734920889,590.97235,590.94858,105.40388,-26.85274,-2.15559,168.83229,161.40541,109.77319,1039.86173,122.9441
1713734920896,590.88964,590.88447,105.2134,-27.03625,-2.09503,169.60997,161.21241,109.77474,1038.16107,123.19359
1713734920902,590.89685,590.8728,104.86108,-26.7531,-2.01628,168.30887,161.82711,109.76037,1035.65428,123.1089
1713734920905,590.81806,590.82509,104.41102,-26.13761,-1.9888,166.78103,162.0032,109.75634,1034.22043,122.99648
1713734920908,590.85227,590.80348,104.09187,-25.48688,-1.98395,165.28098,162.42206,109.73641,1032.52119,123.196
1713734920911,590.78361,590.76649,103.63512,-24.94207,-1.93936,164.32766,162.62454,109.7574,1031.62078,123.04381
1713734920914,591.43046,591.2694,103.2343,-24.66215,-1.8277,163.84658,162.24558,109.73062,1031.85555,122.81039
1713734920916,591.37891,591.23116,103.24546,-24.6108,-1.74577,164.66796,161.51422,109.702,1032.09762,122.65239
1713734920919,591.27213,591.13358,103.21164,-24.68803,-1.63372,165.85434,160.83946,109.69112,1032.79999,122.61938
1713734920922,591.20727,591.10501,103.41435,-24.50027,-1.51424,166.81342,160.00604,109.67079,1033.74351,122.43059
1713734920926,591.185,591.07461,103.44479,-24.24606,-1.41939,167.63719,159.35054,109.67122,1034.05009,122.44919
1713734920928,591.19116,591.01309,103.43512,-24.02811,-1.50003,168.71265,158.94314,109.67895,1034.4751,122.4735
1713734920931,591.17942,590.98198,103.5823,-23.73808,-1.8445,168.62416,159.28528,109.75793,1034.53309,122.63167
1713734920934,591.7409,591.52111,103.58506,-23.51356,-1.78155,167.90254,159.81406,109.76517,1033.90261,122.84599
1713734920937,591.70648,591.47962,103.55438,-23.21869,-1.98796,168.40623,160.26105,109.79319,1032.84428,123.06795
1713734920940,591.70921,591.42062,103.2357,-22.67556,-1.92685,167.29168,160.98886,109.76154,1031.68838,123.12563
1713734920943,591.66028,591.33147,102.91897,-22.10415,-1.94433,166.38295,161.43302,109.73326,1030.75704,123.42697
